h,a,round,date,home_prob,tie_prob,away_prob,home_xG,away_xG,home_xGK,away_xGK,home_CS,away_CS,game
INT,FCP,7.0,2023-02-22 21:00:00+00:00,0.5663271312977306,0.26457729142781367,0.16909557727445573,1.4589885239318292,0.7050000000000002,1.998468387650705,2.5015316123492948,0.4941085742561414,0.23247129500246264,CL
BEN,BRU,8.0,2023-03-07 21:00:00+00:00,0.6526384218104458,0.21053933036161315,0.136822247827941,1.874999999999992,0.6650000000000001,2.0247358427443802,2.1590014977575316,0.5142735277066321,0.15335496684492972,CL
CHE,BVB,8.0,2023-03-07 21:00:00+00:00,0.5144993096811347,0.2544132127069474,0.23108747761191795,1.5299999999999994,0.8700000000000003,1.7419354838709675,1.8928571428571428,0.4189515492476388,0.21653566731600715,CL
TOT,ACM,8.0,2023-03-08 21:00:00+00:00,0.48172516512371166,0.26954659957122873,0.2487282353050596,1.4035597811392924,0.8950000000000004,1.8253968253968251,2.1129032258064515,0.4086075986408483,0.24572069331153595,CL
BAY,PSG,8.0,2023-03-08 21:00:00+00:00,0.5053689655092469,0.21900926914434027,0.2756217653464128,1.7599999999999945,1.2489324934164632,1.1607142857142858,1.9344262295081969,0.28681080592133706,0.1720448638230515,CL
MAC,RBL,8.0,2023-03-14 21:00:00+00:00,0.6972656111933944,0.16987336515415916,0.13286102365244648,2.268206244513901,0.7600000000000002,1.0793650793650793,1.5,0.45158123492259217,0.1344931795577685,CL
FCP,INT,8.0,2023-03-14 21:00:00+00:00,0.3472426573861726,0.2789995491348859,0.37375779347894145,1.1497974097957768,1.2086775833416639,2.067014115124177,1.8225806451612905,0.298591881336237,0.31670092338509337,CL
RMA,LIV,8.0,2023-03-15 21:00:00+00:00,0.463396103628421,0.2299651644434455,0.3066387319281335,1.5749999999999984,1.2425734972552425,1.852459016393443,1.2258064516129032,0.28864044590660914,0.207007552681153,CL
NAP,FFM,8.0,2023-03-15 21:00:00+00:00,0.614646907763876,0.22270906359209025,0.16264402864403377,1.784999999999994,0.7700000000000002,1.5161290322580645,1.6071428571428572,0.463013068311228,0.16779706100018688,CL
,,9.0,2023-04-10 23:00:00+00:00,,,,0.0,0.0,,,0.0,0.0,CL
,,10.0,2023-04-17 23:00:00+00:00,,,,0.0,0.0,,,0.0,0.0,CL
,,11.0,2023-05-09 20:00:00+00:00,,,,0.0,0.0,,,0.0,0.0,CL
,,12.0,2023-05-16 20:00:00+00:00,,,,0.0,0.0,,,0.0,0.0,CL
,,13.0,2023-06-10 20:00:00+00:00,,,,0.0,0.0,,,0.0,0.0,CL
ACM,TOT,1.0,2023-02-14 21:00:00+00:00,,,,0.0,0.0,2.1129032258064515,1.8253968253968251,0.0,0.0,CLK
PSG,BAY,1.0,2023-02-14 21:00:00+00:00,,,,0.0,0.0,1.9344262295081969,1.1607142857142858,0.0,0.0,CLK
BRU,BEN,1.0,2023-02-15 21:00:00+00:00,,,,0.0,0.0,2.1590014977575316,2.0247358427443802,0.0,0.0,CLK
BVB,CHE,1.0,2023-02-15 21:00:00+00:00,,,,0.0,0.0,1.8928571428571428,1.7419354838709675,0.0,0.0,CLK
LIV,RMA,1.0,2023-02-21 21:00:00+00:00,,,,0.0,0.0,1.2258064516129032,1.852459016393443,0.0,0.0,CLK
FFM,NAP,1.0,2023-02-21 21:00:00+00:00,,,,0.0,0.0,1.6071428571428572,1.5161290322580645,0.0,0.0,CLK
RBL,MAC,1.0,2023-02-22 21:00:00+00:00,,,,0.0,0.0,1.5,1.0793650793650793,0.0,0.0,CLK
INT,FCP,1.0,2023-02-22 21:00:00+00:00,,,,0.0,0.0,1.8225806451612905,2.067014115124177,0.0,0.0,CLK
BEN,BRU,2.0,2023-03-07 21:00:00+00:00,,,,0.0,0.0,2.0247358427443802,2.1590014977575316,0.0,0.0,CLK
CHE,BVB,2.0,2023-03-07 21:00:00+00:00,,,,0.0,0.0,1.7419354838709675,1.8928571428571428,0.0,0.0,CLK
TOT,ACM,2.0,2023-03-08 21:00:00+00:00,,,,0.0,0.0,1.8253968253968251,2.1129032258064515,0.0,0.0,CLK
BAY,PSG,2.0,2023-03-08 21:00:00+00:00,,,,0.0,0.0,1.1607142857142858,1.9344262295081969,0.0,0.0,CLK
MAC,RBL,2.0,2023-03-14 21:00:00+00:00,0.6972656111933944,0.16987336515415916,0.13286102365244648,2.268206244513901,0.7600000000000002,1.0793650793650793,1.5,0.0,0.0,CLK
FCP,INT,2.0,2023-03-14 21:00:00+00:00,,,,0.0,0.0,2.067014115124177,1.8225806451612905,0.0,0.0,CLK
RMA,LIV,2.0,2023-03-15 21:00:00+00:00,,,,0.0,0.0,1.852459016393443,1.2258064516129032,0.0,0.0,CLK
NAP,FFM,2.0,2023-03-15 21:00:00+00:00,,,,0.0,0.0,1.5161290322580645,1.6071428571428572,0.0,0.0,CLK
,,3.0,2023-04-10 23:00:00+00:00,,,,0.0,0.0,,,0.0,0.0,CLK
,,4.0,2023-04-17 23:00:00+00:00,,,,0.0,0.0,,,0.0,0.0,CLK
,,5.0,2023-05-09 20:00:00+00:00,,,,0.0,0.0,,,0.0,0.0,CLK
,,6.0,2023-05-16 20:00:00+00:00,,,,0.0,0.0,,,0.0,0.0,CLK
,,7.0,2023-06-10 20:00:00+00:00,,,,0.0,0.0,,,0.0,0.0,CLK
GIR,RVA,1.0,2022-12-29 17:00:00+00:00,0.45099554033959693,0.28121665454802286,0.26778780511238026,1.3401393862665567,0.9600000000000004,2.975367768148965,3.0238339220282793,0.3828928859751119,0.2618091734336887,LL
BET,BIL,1.0,2022-12-29 19:15:00+00:00,0.3015821806581561,0.2873893329328143,0.41102848640902956,1.0418568281483849,1.2630459951489204,3.0051699668316707,2.7298300331683243,0.28279133225932856,0.35279898630161,LL
ATM,ELC,1.0,2022-12-29 21:30:00+00:00,0.748410385403922,0.16811309067283406,0.08347652392324392,2.1887838016092847,0.5433546094520451,2.6404496829682356,3.2845503170317447,0.5807966348658777,0.11205294439064382,LL
GET,MCA,1.0,2022-12-30 17:00:00+00:00,0.3371606476834432,0.3568500714933875,0.3059892808231693,0.8000000000000003,0.7500000000000002,2.8833024222342174,2.9692041885735434,0.4723665527410148,0.44932896411722156,LL
CDV,SEV,1.0,2022-12-30 19:15:00+00:00,0.4230420544711501,0.3072976898816121,0.2696602556472377,1.1237423347809812,0.8500000000000003,2.925594845908898,3.4045545092086904,0.4274149319487265,0.3250610283374291,LL
CCF,ALM,1.0,2022-12-30 19:15:00+00:00,0.44455918610533784,0.292815934069511,0.26262487982515115,1.2798267377453707,0.9250000000000004,3.1447621131006107,3.073128944643,0.3965314190749927,0.27808547799629607,LL
VLL,RMA,1.0,2022-12-30 21:30:00+00:00,0.14808350154227803,0.20600474192686177,0.6459117565308602,0.8350000000000003,2.029521372208845,2.7680857695113974,1.974139568793745,0.13139839702475115,0.4338744814329908,LL
FCB,ESP,1.0,2022-12-31 14:00:00+00:00,0.8005877187008569,0.1333283337479727,0.06608394755117042,2.6299999999999972,0.5994177024860736,2.3825751461265927,3.1974248538733843,0.549131300806289,0.07207846223876628,LL
RSO,OSA,1.0,2022-12-31 16:14:00+00:00,0.5047327155186605,0.28211264892042964,0.21315463556090986,1.3104436807171704,0.7650000000000002,2.28336335215617,2.7463707301163534,0.4653339309743133,0.2697003689820229,LL
VIL,VAL,1.0,2022-12-31 16:15:00+00:00,0.48803119471422896,0.2812743122515636,0.23069449303420747,1.5167651173209316,0.9350000000000004,3.1855179452212985,3.5244820547786864,0.3925858655315182,0.21942053983351575,LL
ELC,CDV,2.0,2023-01-06 18:30:00+00:00,0.23426563008437762,0.29783513962810304,0.46789923028751934,0.7750000000000002,1.2104028031907048,3.173771070023018,2.42622892997698,0.2980771888023412,0.4607037809989658,LL
VAL,CCF,2.0,2023-01-06 21:00:00+00:00,0.6006981745665082,0.23748508129106816,0.16181674414242364,1.6749999999999963,0.7300000000000002,2.9343232166332096,3.5706767833667903,0.48190899009020216,0.1873081794819577,LL
VIL,RMA,2.0,2023-01-07 16:15:00+00:00,0.2880584563694214,0.25298227035472465,0.45895927327585395,1.1519443503048141,1.5167651173209316,2.571034464641259,2.2675280640745923,0.21942053983351575,0.31602171471462553,LL
MCA,VLL,2.0,2023-01-07 18:30:00+00:00,0.48862118702922164,0.29083553035579235,0.220543282614986,1.2530037837577999,0.7500000000000002,3.028016658856262,3.0184479254824277,0.4723665527410148,0.285645489637496,LL
ESP,GIR,2.0,2023-01-07 21:00:00+00:00,0.3995863276595811,0.28624837705021167,0.3141652952902073,1.223940156991096,1.0450089522086095,2.7636690204182877,3.12426926996212,0.3516886709736262,0.2940692024110289,LL
ALM,RSO,2.0,2023-01-08 14:00:00+00:00,0.2258596384860893,0.2919352706060101,0.48220509090790054,0.8300000000000003,1.3651130867491346,2.5249864848085286,2.0911308837750084,0.25535179745055914,0.4360492863215355,LL
RVA,BET,2.0,2023-01-08 16:15:00+00:00,0.4071898935555937,0.2925854808442141,0.30022462560019214,1.1868210992330488,0.9350000000000004,3.429772871711219,3.325227128288765,0.3925858655315182,0.3051898920467845,LL
SEV,GET,2.0,2023-01-08 18:30:00+00:00,0.5480656109637532,0.2780775202701355,0.17385686876611134,1.3238907309884482,0.6200000000000001,3.0179109264376307,3.4820890735623693,0.5379444375946745,0.2660979696674188,LL
ATM,FCB,2.0,2023-01-08 21:00:00+00:00,0.30449886399743376,0.2808727737592374,0.41462836224332883,1.0665776244035434,1.2948501840603015,3.0841097833405984,3.062500846503652,0.2739389016713188,0.3441844324618137,LL
BIL,OSA,2.0,2023-01-09 21:00:00+00:00,0.5723931176026102,0.2672039392691421,0.16040294312824765,1.5167651173209316,0.6800000000000002,2.1818260951786934,2.695398446152975,0.5066169923655894,0.21942053983351575,LL
CDV,VIL,3.0,2023-01-13 21:00:00+00:00,0.33987398188788964,0.30117881993047957,0.3589471981816308,1.0830651462513474,1.1271837002921745,2.1880362016223156,2.237592066729202,0.3239442971676622,0.3385562093344891,LL
VLL,RVA,3.0,2023-01-14 14:00:00+00:00,0.33934548126315844,0.30351201714587683,0.3571425015909647,1.0377446485191482,1.0783248654478108,2.2709294762520615,2.5243034654094423,0.34016487057526285,0.35425274611845536,LL
GIR,SEV,3.0,2023-01-14 16:15:00+00:00,0.3959914003315128,0.29109571401847417,0.312912885650013,1.2104028031907048,1.0387154357452655,2.863959160416008,3.4512691124764237,0.35390900895252697,0.2980771888023412,LL
OSA,MCA,3.0,2023-01-14 18:30:00+00:00,0.4605855775764204,0.3170175952886361,0.22239682713494352,1.0853942495729016,0.6800000000000002,2.839652515037516,3.2503474849624716,0.5066169923655894,0.3377685945169884,LL
RSO,BIL,3.0,2023-01-14 21:00:00+00:00,0.3947947092365969,0.3168541333809715,0.2883511573824316,1.0698077528655117,0.8600000000000003,3.104554964378429,3.0604450356215462,0.42316208231774866,0.34307446616231085,LL
GET,ESP,3.0,2023-01-15 14:00:00+00:00,0.3762158580975912,0.32605102510942185,0.297733116792987,0.9550000000000004,0.8350000000000003,3.2066989624645648,2.970222902952709,0.4338744814329908,0.38481214455297846,LL
ALM,ATM,3.0,2023-01-15 16:15:00+00:00,0.19029489781295386,0.2535649462398679,0.5561401559471782,0.8100000000000003,1.5849999999999982,3.117364087780328,2.9291004965583616,0.20494779311679762,0.4448580662229411,LL
CCF,ELC,3.0,2023-01-16 21:00:00+00:00,0.49316563306832156,0.288884401199422,0.2179499657322564,1.302034560794579,0.7650000000000002,2.6304123689884498,3.2695876310115417,0.4653339309743133,0.2719778742144621,LL
MCA,CDV,4.0,2023-01-20 21:00:00+00:00,0.3294237606724013,0.3373758049692858,0.33320043435831287,0.8450000000000003,0.8650000000000003,3.024189863868976,2.900810136131015,0.4210515526273211,0.42955735821073904,LL
RVA,RSO,4.0,2023-01-21 14:00:00+00:00,0.30446202410021483,0.30257670795875213,0.39296126794103303,0.8850000000000003,1.0656082511692568,2.86285662057176,2.767143379428237,0.3445182374029489,0.4127141732790497,LL
ESP,BET,4.0,2023-01-21 16:15:00+00:00,0.34441232910507363,0.30953333190939425,0.3460543389855322,1.0656082511692568,1.0633585281304851,3.367107808107384,3.342892191892601,0.3452941805201947,0.3445182374029489,LL
ATM,VLL,4.0,2023-01-21 18:30:00+00:00,0.6939529817195925,0.20086560234090695,0.10518141593950053,1.8599999999999923,0.578025953624244,2.414252693690799,2.7696830326061543,0.5610047235474309,0.15567263036799853,LL
SEV,CCF,4.0,2023-01-21 21:00:00+00:00,0.5641049242939843,0.25869330676696234,0.17720176893905337,1.4723470322035446,0.6900000000000002,3.327703553129863,3.577296446870118,0.5015760690660555,0.2293864754526076,LL
VIL,GIR,4.0,2023-01-22 14:00:00+00:00,0.5467298489919892,0.24670504920575073,0.2065651018022601,1.6249999999999973,0.9000000000000004,2.7266379164688392,3.063362083531144,0.4065696597405991,0.1969116752041946,LL
ELC,OSA,4.0,2023-01-22 16:15:00+00:00,0.25870821824231083,0.29634039945217416,0.444951382305515,0.8350000000000003,1.205757385292268,3.015528938082435,2.8344710619175575,0.29946510313544056,0.4338744814329908,LL
FCB,GET,4.0,2023-01-22 18:30:00+00:00,0.8195033330977815,0.1259844393730289,0.05451222752918966,2.367661914410051,0.4065639896227829,2.3698057447821124,3.230194255217875,0.6659344813563843,0.09369954792929694,LL
BIL,RMA,4.0,2023-01-22 21:00:00+00:00,0.32591065292096216,0.2761930935273738,0.3978962535516641,1.1767056375879146,1.3131143353723986,2.8336381551807155,2.6663618448192845,0.2689810533853946,0.30829269538113924,LL
VAL,ALM,4.0,2023-01-23 21:00:00+00:00,0.5910759156917105,0.23149765583043563,0.1774264284778539,1.6949999999999958,0.7650000000000002,3.200469993465704,3.639530006534278,0.4653339309743133,0.18359922902771864,LL
ALM,ESP,5.0,2023-01-27 21:00:00+00:00,0.3975477565642506,0.30656815627401496,0.29588408716173437,1.182712823325308,0.9800000000000004,2.9153898921815014,2.892123749987295,0.37531109885139935,0.30644627534508867,LL
CCF,MCA,5.0,2023-01-28 14:00:00+00:00,0.32285750323047574,0.35703056106882447,0.32011193570069985,0.8250000000000003,0.8100000000000003,2.8584551528105995,3.1831141529642726,0.4448580662229411,0.438234992464949,LL
GIR,FCB,5.0,2023-01-28 16:15:00+00:00,0.17284437337446684,0.21956134494003057,0.6075942816855026,0.8200000000000003,1.8099999999999934,2.82173691830397,2.4757311722792714,0.16365413680270516,0.4404316545059991,LL
SEV,ELC,5.0,2023-01-28 18:30:00+00:00,0.6307342116718715,0.23839407433015955,0.13087171399796896,1.589999999999998,0.5757293868921777,2.8056234231673054,3.8043765768326816,0.5622945888960671,0.20392561173421386,LL
GET,BET,5.0,2023-01-28 21:00:00+00:00,0.3066164974416131,0.33727987388256053,0.35610362867582634,0.8300000000000003,0.9000000000000004,3.0380840850286104,3.0093358813383144,0.4065696597405991,0.4360492863215355,LL
VLL,VAL,5.0,2023-01-29 14:00:00+00:00,0.28831415016157,0.29707796276198434,0.41460788707644564,0.9600000000000004,1.2347558334858209,3.0152151866837045,3.131395443160546,0.2909057831480764,0.3828928859751119,LL
OSA,ATM,5.0,2023-01-29 16:14:00+00:00,0.23267271503678072,0.29703245702135656,0.4702948279418628,0.7850000000000003,1.2281624835725937,2.286326200520743,2.213673799479257,0.2928301638544078,0.4561197017856389,LL
CDV,BIL,5.0,2023-01-29 18:30:00+00:00,0.3155332446048509,0.32176120761516813,0.362705547779981,0.9100000000000004,0.9750000000000004,2.825491790766133,2.899508209233862,0.3771923535631566,0.40252422403363586,LL
RMA,RSO,5.0,2023-01-29 21:00:00+00:00,0.5637235661713513,0.25183707288913365,0.18443936093951502,1.5849999999999982,0.7800000000000002,1.8001177677920845,2.5442570457986733,0.4584060113052234,0.20494779311679762,LL
VIL,RVA,5.0,2023-01-30 21:00:00+00:00,0.57201387380437,0.24990794984516698,0.17807817635046305,1.6299999999999972,0.7800000000000002,2.636437229251063,2.978562770748924,0.4584060113052234,0.19592957412690987,LL
BET,FCB,5.0,2023-02-01 21:00:00+00:00,0.1915616056119252,0.2389849660083292,0.5694534283797457,0.8150000000000003,1.6599999999999966,2.6361094415770094,2.4643997607334653,0.1901389801015212,0.44263932736135103,LL
RMA,VAL,5.0,2023-02-02 21:00:00+00:00,0.6962341312690393,0.18217102960310746,0.12159483912785321,2.0832335949851593,0.7150000000000002,1.7836170447814228,2.611968557889244,0.4891921117963316,0.12452689093116795,LL
BIL,CCF,6.0,2023-02-03 21:00:00+00:00,0.6952306824882841,0.20721382095908403,0.09755549655263185,1.7749999999999941,0.4830985967899412,2.174230452631333,3.0744911818362883,0.6168689990719334,0.16948344949947103,LL
ESP,OSA,6.0,2023-02-04 14:00:00+00:00,0.36756198222717057,0.32161417459354585,0.31082384317928363,0.9600000000000004,0.8650000000000003,2.5015904456580373,2.8896241399711564,0.4210515526273211,0.3828928859751119,LL
ELC,VIL,6.0,2023-02-04 16:15:00+00:00,0.17534698402271975,0.2519239472921968,0.5727290686850834,0.7400000000000002,1.5749999999999984,3.0094389559295887,2.2829810132709354,0.207007552681153,0.4771139155210342,LL
ATM,GET,6.0,2023-02-04 18:30:00+00:00,0.6937490884407663,0.22034252138160645,0.08590839017762722,1.6099999999999977,0.4115659339381979,2.767736663445938,3.2960499564597936,0.6626118309466595,0.199887614075145,LL
BET,CDV,6.0,2023-02-04 21:00:00+00:00,0.4380129436525538,0.3110654336823426,0.2509216226651037,1.1311196121488762,0.7800000000000002,2.835153770970617,3.044746941627583,0.4584060113052234,0.3226717868544907,LL
MCA,RMA,6.0,2023-02-05 14:00:00+00:00,0.18755208392664965,0.26698374316973106,0.5454641729036193,0.6950000000000002,1.403458588708868,3.404615324336221,2.6453846756637565,0.2457455596438188,0.4990744479851359,LL
GIR,VAL,6.0,2023-02-05 16:15:00+00:00,0.43046577313388645,0.289092341645552,0.28044188522056157,1.3050801955424531,0.9850000000000004,3.070621721414056,3.4193782785859335,0.3734392269366606,0.27115078908902956,LL
RSO,VLL,6.0,2023-02-05 18:30:00+00:00,0.6721017503027503,0.21799698478353435,0.10990126491371532,1.729999999999995,0.5557007822483013,2.599429309523251,3.215570690476732,0.5736701024758517,0.1772844099698787,LL
FCB,SEV,6.0,2023-02-05 21:00:00+00:00,0.7306326135032349,0.17496253720508195,0.09440484929168311,2.107008768841975,0.5854621346674144,2.6085692535891924,3.266430746410789,0.5568484633609656,0.12160116014347863,LL
RVA,ALM,6.0,2023-02-06 21:00:00+00:00,0.5269736403842393,0.2698791916054963,0.2031471680102644,1.4456486908848114,0.7850000000000003,2.683419606699785,2.9965803933002113,0.4561197017856389,0.23559319981510662,LL
CCF,GIR,7.0,2023-02-10 21:00:00+00:00,0.30255923599764223,0.3122262096325286,0.38521455436982915,0.8900000000000003,1.0481718472824992,2.7978303411161156,2.675374040445598,0.3505780738855491,0.41065575275234545,LL
ALM,BET,7.0,2023-02-11 16:15:00+00:00,0.33044792862521577,0.2885306878839246,0.3810213834908596,1.0750498755731446,1.182712823325308,2.3943040097130464,2.2656959902869396,0.30644627534508867,0.3412807333043295,LL
SEV,MCA,7.0,2023-02-11 18:30:00+00:00,0.5045589144435729,0.30398031361637345,0.19146077194005362,1.1767056375879146,0.6300000000000001,3.1099178753108294,3.475082124689158,0.5325918010068973,0.30829269538113924,LL
VAL,BIL,7.0,2023-02-11 21:00:00+00:00,0.29403164420443123,0.29760665820814197,0.40836169758742674,0.9200000000000004,1.1599743760308703,3.4212355191114483,3.2437644808885375,0.31349421374574327,0.398519041084514,LL
GET,RVA,7.0,2023-02-12 14:00:00+00:00,0.33591252166231406,0.3441925586546287,0.3198949196830573,0.8550000000000003,0.8350000000000003,3.4593162624954714,3.41068373750451,0.4338744814329908,0.4252831910822741,LL
CDV,ATM,7.0,2023-02-12 16:15:00+00:00,0.2570873435705225,0.30434282926765,0.43856982716182746,0.8100000000000003,1.1559532107251722,2.951818264895584,3.2300940149903,0.31475736376704555,0.4448580662229411,LL
VLL,OSA,7.0,2023-02-12 18:30:00+00:00,0.33863276850213214,0.3187770741355487,0.3425901573623191,0.9450000000000004,0.9400000000000004,2.6807111143843025,3.234288885615678,0.39062783535852097,0.38867957090175276,LL
VIL,FCB,7.0,2023-02-12 21:00:00+00:00,0.21927878341840365,0.2457924164068173,0.5349288001747791,0.9200000000000004,1.6349999999999971,2.887392449077114,2.752607550922883,0.19495237129918305,0.398519041084514,LL
ESP,RSO,7.0,2023-02-13 21:00:00+00:00,0.26211171079059353,0.31235949353694314,0.4255287956724634,0.8200000000000003,1.1271837002921745,2.995656542279232,2.9043434577207594,0.3239442971676622,0.4404316545059991,LL
RMA,ELC,7.0,2023-02-15 21:00:00+00:00,0.789249267968359,0.13321227880821754,0.07753845322342343,2.4709284470385167,0.5067468146677442,1.852459016393443,2.672131147540984,0.6024522832567567,0.0845063628851035,LL
GIR,ALM,8.0,2023-02-17 21:00:00+00:00,0.5268885929436548,0.26258145799114974,0.2105299490651955,1.5032802708066155,0.8450000000000003,2.2697082793801657,2.7183204103825975,0.42955735821073904,0.22239943194644404,LL
RSO,CDV,8.0,2023-02-18 14:00:00+00:00,0.5382149097561147,0.2795792868597963,0.18220580338408893,1.3401393862665567,0.6700000000000002,2.4969647485144937,2.405260719689555,0.5117085777865424,0.2618091734336887,LL
BET,VLL,8.0,2023-02-18 16:15:00+00:00,0.591776705908179,0.2445539749619345,0.1636693191298865,1.6249999999999973,0.7250000000000002,2.1833880650958744,2.741364463295553,0.48432456895536236,0.1969116752041946,LL
MCA,VIL,8.0,2023-02-18 18:30:00+00:00,0.29028345450071136,0.3373320064925485,0.3723845390067401,0.8100000000000003,0.9400000000000004,3.2145631928856253,2.9787334095018765,0.39062783535852097,0.4448580662229411,LL
OSA,RMA,8.0,2023-02-18 21:00:00+00:00,0.19823122702154003,0.2650303150880969,0.5367384578903631,0.7750000000000002,1.4521023467449035,2.7438907863938202,2.081109213606173,0.23407765803322111,0.4607037809989658,LL
ELC,ESP,8.0,2023-02-19 14:00:00+00:00,0.37216607262519824,0.31472282087522174,0.31311110649957996,1.0633585281304851,0.9450000000000004,3.550233900533461,3.1797660994665233,0.38867957090175276,0.3452941805201947,LL
RVA,SEV,8.0,2023-02-19 16:15:00+00:00,0.3821735533076107,0.3135747919904545,0.30425165470193477,1.0491418045628647,0.8950000000000004,3.057841748838951,3.5321582511610363,0.4086075986408483,0.3502381929920681,LL
ATM,BIL,8.0,2023-02-19 18:30:00+00:00,0.48096497595721244,0.29765971788386575,0.22137530615892181,1.2375903412313358,0.7500000000000002,2.788226083226083,2.731773916773917,0.4723665527410148,0.2900823759808255,LL
FCB,CCF,8.0,2023-02-19 21:00:00+00:00,0.7916895460124307,0.14331547036818457,0.06499498361938474,2.3784452468114265,0.4927669269252931,1.9411226733384241,3.0038773266615664,0.6109336446562834,0.09269458273311328,LL
GET,VAL,8.0,2023-02-20 21:00:00+00:00,0.3148122673761961,0.3376101904246787,0.3475775421991251,0.8400000000000003,0.9050000000000004,3.4573263064132993,3.2976736935866953,0.4045418851030187,0.43171052342907956,LL
ELC,BET,9.0,2023-02-24 21:00:00+00:00,0.24522584084663748,0.2804614300121186,0.47431272914124395,0.8650000000000003,1.3238907309884482,2.897890909260912,2.3995771813223294,0.2660979696674188,0.4210515526273211,LL
ESP,MCA,9.0,2023-02-25 14:00:00+00:00,0.3943479648274485,0.32817852864371166,0.27747350652883984,0.9700000000000004,0.7800000000000002,2.5522487343237024,2.871939214479562,0.4584060113052234,0.3790830381033987,LL
CCF,RVA,9.0,2023-02-25 16:15:00+00:00,0.3177296487095709,0.3272939159723791,0.35497643531805,0.9050000000000004,0.9550000000000004,3.4148634182676116,3.3401365817323723,0.38481214455297846,0.4045418851030187,LL
RMA,ATM,9.0,2023-02-25 18:30:00+00:00,0.5265494443827885,0.2652641646192134,0.20818639099799807,1.5237090917711646,0.8350000000000003,2.5211165493954595,3.43888345060452,0.4338744814329908,0.21790216708301688,LL
VAL,RSO,9.0,2023-02-25 21:00:00+00:00,0.2993154987542753,0.29749586668925176,0.4031886345564729,0.9150000000000004,1.1399913002648736,3.575172225427403,3.2898277745725784,0.3198218041691849,0.4005166260908187,LL
BIL,GIR,9.0,2023-02-26 14:00:00+00:00,0.5736328669853767,0.25116775862095264,0.17519937439367061,1.549999999999999,0.7300000000000002,2.291481896988394,2.7073244726361816,0.48190899009020216,0.21224797382674326,LL
CDV,VLL,9.0,2023-02-26 16:15:00+00:00,0.580852355896771,0.2521359683008775,0.16701167580235154,1.5237090917711646,0.6800000000000002,2.4302381499483072,2.8908660188054967,0.5066169923655894,0.21790216708301688,LL
ALM,FCB,9.0,2023-02-26 18:30:00+00:00,0.13945267672596104,0.19456810326546142,0.6659792200085775,0.7750000000000002,2.052829669690987,2.6070412153167126,2.052958784683284,0.12837114123931712,0.4607037809989658,LL
SEV,OSA,9.0,2023-02-26 21:00:00+00:00,0.5097604222185765,0.2791913748177553,0.21104820296366816,1.302034560794579,0.7350000000000002,2.4093901509471687,3.115609849052831,0.47950545897489416,0.2719778742144621,LL
VIL,GET,9.0,2023-02-27 21:00:00+00:00,0.5804519467218148,0.2586448834438465,0.16090316983433872,1.4521023467449035,0.6250000000000001,2.4676784198830877,3.0323215801169123,0.5352614285189902,0.23407765803322111,LL
RSO,CCF,10.0,2023-03-03 21:00:00+00:00,0.6395884166142036,0.23804494893768846,0.12236663444810791,1.5549999999999988,0.5161660307936943,2.383734215788417,3.0523083676963196,0.5968042965570447,0.21118938264097142,LL
GET,GIR,10.0,2023-03-04 14:00:00+00:00,0.3435322572191047,0.3284433406662843,0.3280244021146111,0.9300000000000004,0.9150000000000004,3.455636166412359,2.9393638335876324,0.4005166260908187,0.39455371037160103,LL
ALM,VIL,10.0,2023-03-04 16:15:00+00:00,0.29337716106345907,0.262451222030735,0.444171616905806,1.1257723995516367,1.4460671480868557,3.1924896839548507,2.847510316045127,0.23549463476795654,0.3244018027571991,LL
MCA,ELC,10.0,2023-03-04 18:30:00+00:00,0.5668289457643496,0.2823949162935082,0.15077613794214217,1.3111856444188488,0.555847608890794,3.0539207338637406,3.476079266136248,0.5735858786041124,0.26950033531594536,LL
ATM,SEV,10.0,2023-03-04 21:00:00+00:00,0.5644171247543859,0.2622002052157251,0.173382670029889,1.4460671480868557,0.6750000000000002,3.1700335890426774,3.599966410957306,0.5091564206075492,0.23549463476795654,LL
VLL,ESP,10.0,2023-03-05 14:00:00+00:00,0.4018066221367368,0.295545348024933,0.3026480298383302,1.1426183255165732,0.9250000000000004,2.61606917569195,2.509705140320474,0.3965314190749927,0.31898272683481876,LL
FCB,VAL,10.0,2023-03-05 16:15:00+00:00,0.6603560744044481,0.20740671316071715,0.13223721243483474,1.8399999999999928,0.6700000000000002,2.2583424557933505,3.0016778527470525,0.5117085777865424,0.15881742610692184,LL
RVA,BIL,10.0,2023-03-05 18:30:00+00:00,0.32969812792297676,0.3107362943713753,0.359565577705648,0.9350000000000004,0.9900000000000004,2.6566719250428545,2.2960215078058623,0.37157669102204566,0.3925858655315182,LL
BET,RMA,10.0,2023-03-05 21:00:00+00:00,0.20938181483928045,0.24543022148380225,0.5451879636769174,0.8850000000000003,1.594999999999998,2.83305858867584,2.298448096483088,0.2029085285025445,0.4127141732790497,LL
OSA,CDV,10.0,2023-03-06 21:00:00+00:00,0.3524815071759156,0.314834772906105,0.33268371991797946,0.9700000000000004,0.9350000000000004,3.122141909057161,2.8728580909428176,0.3925858655315182,0.3790830381033987,LL
CCF,GET,11.0,2023-03-10 21:00:00+00:00,0.3761202931169266,0.328118933136784,0.2957607737462895,0.9600000000000004,0.8150000000000003,2.557377049180328,2.918032786885246,0.44263932736135103,0.3828928859751119,LL
