team,player,pos,value [m],xP [k],xV [k],xP_gebyr [k],program,round,game
SPE,P. Wisniewski,F,2.5,-4.1,-1.6,-28.9,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,M. Caldara,F,2.4,0.0,0.0,-24.5,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,K. Amian,F,2.1,1.0,0.5,-19.8,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,J. Moutinho,F,2.0,-5.0,-2.5,-24.9,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,S. Giorgeschi,F,2.0,-5.0,-2.5,-24.8,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,S. Ferrer,F,2.0,-4.2,-2.1,-23.9,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,N. Bertola,F,2.0,-5.0,-2.6,-24.6,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,D. Verde,M,3.7,17.9,4.8,-19.1,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,S. Bastoni,M,3.0,-3.1,-1.0,-33.3,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,E. Gyasi,M,2.7,11.8,4.4,-15.1,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,K. Agudelo,M,2.5,1.3,0.5,-23.9,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,M. Bourabia,M,2.5,-2.0,-0.8,-27.1,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,S. Zurkowski,M,2.5,-1.2,-0.5,-26.2,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,D. Maldini,M,2.4,5.4,2.2,-18.7,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,A. Ekdal,M,2.1,-0.6,-0.3,-21.2,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,L. Pedicillo,M,2.0,-5.0,-2.5,-24.8,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,P. Candelari,M,2.0,-5.0,-2.5,-24.8,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,V. Kovalenko,M,2.0,-3.1,-1.6,-22.8,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,T. Cipot,M,2.0,-3.4,-1.7,-23.1,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,J. Sala,M,2.0,-4.7,-2.4,-24.2,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,J. Beck,M,2.0,-5.0,-2.6,-24.6,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,S. Esposito,M,1.9,-2.0,-1.0,-20.7,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,M. Nzola,A,4.7,27.0,5.8,-19.8,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,R. Krollis,A,3.0,-2.5,-0.9,-32.2,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,E. Shomurodov,A,2.9,1.8,0.6,-27.5,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,O. Stijepovic,A,2.0,-5.0,-2.5,-24.7,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
SPE,D. Zuppel,A,2.0,-5.0,-2.6,-24.6,"GW1[h]VER, GW2[h]INT, GW3[a]SAS, GW4[h]SAL, GW5[a]FIO, ",18,SA
TOR,V. Milinkovic-Savic,G,4.4,58.4,13.4,14.9,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,E. Berisha,G,3.5,-5.0,-1.4,-39.6,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,L. Gemello,G,3.0,-5.0,-1.7,-34.6,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,M. Fiorenza,G,2.5,-5.0,-2.0,-29.6,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,S. Singo,F,3.3,41.9,12.7,9.0,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,M. Vojvoda,F,3.3,33.0,10.1,0.5,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,A. Buongiorno,F,2.7,28.2,10.4,1.0,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,P. Schuurs,F,2.7,34.5,13.0,7.9,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,K. Djidji,F,2.6,36.8,13.9,10.4,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,O. Aina,F,2.6,25.1,9.6,-1.1,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,R. Rodriguez,F,2.6,26.6,10.2,0.6,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,D. Zima,F,2.5,0.2,0.1,-25.1,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,A. Gravillon,F,2.5,10.5,4.2,-14.2,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,A. N'Guessan,F,2.0,-5.0,-2.5,-24.7,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,S. Wade,F,2.0,-5.0,-2.6,-24.6,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,A. Dembele,F,2.0,-5.0,-2.6,-24.6,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,A. Miranchuk,M,4.1,59.0,14.4,18.0,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,N. Vlasic,M,4.1,16.1,3.9,-24.8,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,V. Lazaro,M,3.1,0.5,0.2,-30.1,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,N. Radonjic,M,3.0,21.7,7.3,-8.2,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,S. Ricci,M,2.7,8.0,3.0,-18.9,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,K. Linetty,M,2.6,25.2,9.8,-0.4,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,I. Ilic,M,2.2,25.5,11.6,3.5,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,M. Adopo,M,2.0,16.5,8.1,-3.9,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,B. Bayeye,M,2.0,-5.0,-2.5,-24.6,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,R. Vieira,M,2.0,6.5,3.3,-13.1,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,D. Weidmann,M,2.0,-5.0,-2.6,-24.6,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,G. Gineitis,M,1.9,-1.2,-0.6,-20.7,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,A. Sanabria,A,3.6,60.3,16.7,24.3,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,P. Pellegri,A,3.0,-0.5,-0.2,-30.0,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,Y. Karamoh,A,2.8,43.4,15.5,15.4,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,D. Seck,A,2.6,26.8,10.5,1.3,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
TOR,S. Zaza,A,2.5,-5.0,-2.0,-29.6,"GW1[h]BOL, GW2[a]LEC, GW3[h]NAP, GW4[a]SAS, GW5[h]ROM, ",18,SA
UDI,M. Silvestri,G,4.2,33.1,7.9,-8.6,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,D. Padelli,G,3.5,-5.0,-1.4,-39.6,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,E. Piana,G,3.0,-5.0,-1.7,-34.6,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,D. Udogie,F,4.8,19.9,4.1,-28.6,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,J. Bijol,F,3.2,6.0,1.8,-26.5,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,N. Perez,F,3.0,5.2,1.7,-25.1,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,R. Becao,F,3.0,6.3,2.1,-23.7,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,K. Ehizibue,F,2.8,0.2,0.1,-27.4,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,E. Ebosse,F,2.5,0.4,0.1,-24.3,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,A. Masina,F,2.4,1.9,0.8,-22.5,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,F. Ebosele,F,2.0,2.1,1.0,-17.7,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,A. Guessand,F,2.0,-5.0,-2.6,-24.6,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,L. Buta,F,2.0,-4.1,-2.1,-23.6,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,J. Abankwah,F,2.0,-5.0,-2.6,-24.6,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,G. Deulofeu,M,6.0,0.6,0.1,-59.5,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,F. Thauvin,M,4.5,2.8,0.6,-42.3,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,L. Samardzic,M,4.3,20.4,4.7,-22.7,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,R. Pereyra,M,3.9,13.3,3.4,-25.8,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,S. Lovric,M,3.3,14.2,4.3,-18.5,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,Walace,M,3.0,0.7,0.2,-29.5,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,T. Arslan,M,2.6,4.6,1.8,-20.9,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,S. Pafundi,M,2.0,-2.0,-1.0,-21.7,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,Beto,A,5.3,35.5,6.6,-18.0,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,I. Success,A,3.2,17.2,5.4,-14.4,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,I. Nestorovski,A,2.5,10.1,4.1,-14.9,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,Vivaldo,A,2.0,-1.5,-0.8,-21.3,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
UDI,R. Bajic,A,2.0,-5.0,-2.6,-24.6,"GW1[a]ATA, GW2[a]EMP, GW3[h]ACM, GW4[a]BOL, GW5[h]MON, ",18,SA
ARS,A. Ramsdale,G,6.3,55.0,8.7,-8.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,M. Turner,G,4.4,-5.0,-1.1,-49.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,K. Hein,G,3.9,-5.0,-1.3,-44.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,G. Magalhaes,F,5.6,26.4,4.7,-29.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,W. Saliba,F,5.1,26.2,5.1,-24.8,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,B. White,F,5.1,25.7,5.1,-24.9,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,O. Zinchenko,F,4.8,29.1,6.1,-19.0,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,T. Tomiyasu,F,4.2,7.7,1.8,-34.6,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,K. Tierney,F,4.2,5.4,1.3,-36.5,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,R. Holding,F,3.1,0.6,0.2,-30.2,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,J. Kiwior,F,3.0,-5.0,-1.7,-34.7,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,L. Sousa,F,2.4,-5.0,-2.0,-29.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,B. Saka,M,8.5,51.6,6.1,-33.7,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,M. Ødegaard,M,8.1,39.4,4.9,-41.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,L. Trossard,M,6.0,41.5,6.9,-18.2,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,G. Xhaka,M,5.5,17.7,3.2,-37.0,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,T. Teye Partey,M,4.8,16.5,3.4,-31.9,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,F. Vieira,M,4.7,12.2,2.6,-34.8,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,Jorginho,M,4.7,8.4,1.8,-38.6,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,E. Smith Rowe,M,3.5,0.9,0.2,-34.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,M. Elneny,M,3.0,-1.2,-0.4,-31.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,E. Nwaneri,M,2.4,-5.0,-2.0,-29.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,M. Smith,M,2.4,-5.0,-2.0,-29.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,A. Cozier-Duberry,M,1.9,-5.0,-2.6,-24.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,G. Jesus,A,7.9,55.7,7.0,-23.7,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,G. Martinelli,A,7.7,50.7,6.6,-26.3,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,E. Nketiah,A,5.5,14.1,2.6,-41.0,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ARS,R. Nelson,A,2.9,-5.0,-1.7,-34.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",19,PL
ASV,E. Martinez,G,4.2,46.8,11.1,4.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,R. Olsen,G,3.6,-5.0,-1.4,-41.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,J. Steer,G,3.0,-5.0,-1.7,-34.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,O. Zych,G,2.5,-5.0,-2.0,-30.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,V. Sinisalo,G,2.5,-5.0,-2.0,-29.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,F. Marschall,G,2.5,-5.0,-2.0,-29.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,E. Konsa Ngoyo,F,3.7,29.9,8.0,-7.4,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,A. Moreno,F,3.7,9.9,2.7,-27.3,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,M. Cash,F,3.7,25.9,7.0,-11.1,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,L. Digne,F,3.6,26.0,7.2,-10.3,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,T. Mings,F,3.3,28.0,8.4,-5.3,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,A. Young,F,3.2,6.9,2.2,-24.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,D. Carlos,F,3.0,-4.5,-1.5,-34.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,C. Chambers,F,2.5,-1.4,-0.6,-26.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,S. Swinkels,F,2.0,-5.0,-2.5,-24.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,J. Duran,F,2.0,-5.0,-2.6,-24.5,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,P. Coutinho,M,4.7,19.0,4.0,-28.1,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,E. Buendia,M,4.1,29.6,7.1,-11.9,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,L. Bailey,M,3.8,32.8,8.7,-5.1,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,J. Ramsey,M,3.6,31.2,8.7,-4.7,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,D. Luiz,M,3.4,23.0,6.7,-11.4,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,J. McGinn,M,3.2,33.1,10.4,1.3,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,B. Traore,M,3.0,-5.0,-1.7,-34.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,L. Dendoncker,M,3.0,9.0,3.0,-20.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,B. Kamara,M,2.7,13.4,5.0,-13.3,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,J. Philogene-Bidace,M,2.0,-5.0,-2.6,-24.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,K. Young,M,2.0,-5.0,-2.6,-24.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
ASV,O. Watkins,A,6.0,55.0,9.1,-5.5,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",19,PL
BOU,Neto,G,3.7,29.4,8.1,-7.1,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
BOU,M. Travers,G,3.4,-4.7,-1.4,-39.0,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
BOU,D. Randolph,G,3.0,-5.0,-1.7,-34.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
BOU,C. Plain,G,2.5,-5.0,-2.0,-29.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
BOU,J. Zemura,F,3.0,11.7,3.9,-18.4,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
BOU,M. Senesi,F,2.6,11.5,4.5,-14.3,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
BOU,I. Zabarnyi,F,2.5,-5.0,-2.0,-29.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
BOU,R. Fredericks,F,2.5,-3.0,-1.2,-27.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
BOU,A. Smith,F,2.4,10.4,4.3,-13.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
BOU,L. Kelly,F,2.3,-0.8,-0.3,-24.2,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
BOU,J. Stephens,F,2.0,8.1,3.9,-12.4,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",19,PL
