league,game,player,team,pos_cat,value,starter_prob_GW1,gs%,gp%,StartsIARow
1. Premier League,Premier Manager Forår 2023,Dwight McNeil,Everton,A,2522000,0.9338888888888889,0.65,0.754,8.0
1. Premier League,Premier Manager Forår 2023,Amadou Onana,Everton,M,3043000,0.9016666666666667,0.45,0.824,1.0
1. Premier League,Premier Manager Forår 2023,Seamus Coleman,Everton,F,2766000,0.8694444444444445,0.4,0.752,1.0
1. Premier League,Premier Manager Forår 2023,Neal Maupay,Everton,A,3534000,0.8372222222222222,0.3,0.694,1.0
1. Premier League,Premier Manager Forår 2023,Michael Keane,Everton,F,2415000,0.5277777777777778,0.1,0.1,1.0
1. Premier League,Premier Manager Forår 2023,Conor Coady,Everton,F,3532000,0.3738888888888888,0.4,0.742,0.0
1. Premier League,Premier Manager Forår 2023,Asmir Begovic,Everton,G,3450000,0.0,0.0,0.012,0.0
1. Premier League,Premier Manager Forår 2023,Andy Lonergan,Everton,G,2950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Yerry Mina,Everton,F,2105000,0.0,0.2,0.2,0.0
1. Premier League,Premier Manager Forår 2023,Ruben Vinagre,Everton,F,1950000,0.0,0.0,0.024,0.0
1. Premier League,Premier Manager Forår 2023,Reece Welch,Everton,F,1950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Kyle John,Everton,F,1950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Mason Holgate,Everton,F,1931000,0.0,0.0,0.13,0.0
1. Premier League,Premier Manager Forår 2023,Ben Godfrey,Everton,F,1890000,0.0,0.2,0.3399999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Nathan Patterson,Everton,F,1865000,0.0,0.3,0.366,0.0
1. Premier League,Premier Manager Forår 2023,Allan,Everton,M,1950000,0.0,0.0,0.0,0.0
1. Premier League,Premier Manager Forår 2023,James Garner,Everton,M,1950000,0.0,0.0,0.072,0.0
1. Premier League,Premier Manager Forår 2023,Tom Davies,Everton,M,1949000,0.0,0.1,0.576,0.0
1. Premier League,Premier Manager Forår 2023,Isaac Price,Everton,M,1937000,0.0,0.0,0.0819999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Dominic Calvert-Lewin,Everton,A,3953000,0.0,0.4,0.482,0.0
1. Premier League,Premier Manager Forår 2023,Demarai Gray,Everton,A,3197000,0.0,0.4,0.754,0.0
1. Premier League,Premier Manager Forår 2023,Stanley Mills,Everton,A,1950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Andros Townsend,Everton,A,1950000,0.0,0.0,0.0,0.0
1. Premier League,Premier Manager Forår 2023,Ellis Simms,Everton,A,1941000,0.0,0.1,0.3279999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Bernd Leno,Fulham,G,4795000,0.9703333333333333,0.45,0.894,0.0
1. Premier League,Premier Manager Forår 2023,Tim Ream,Fulham,F,3705000,0.9338888888888889,0.45,0.918,0.0
1. Premier League,Premier Manager Forår 2023,Antonee Robinson,Fulham,F,3581000,0.9338888888888889,0.45,0.8119999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Kenny Tete,Fulham,F,3100000,0.9338888888888889,0.45,0.846,0.0
1. Premier League,Premier Manager Forår 2023,Issa Diop,Fulham,F,2931000,0.9338888888888889,0.4,0.752,0.0
1. Premier League,Premier Manager Forår 2023,Andreas Pereira,Fulham,M,3898000,0.9338888888888889,0.45,0.918,0.0
1. Premier League,Premier Manager Forår 2023,Harrison Reed,Fulham,M,3280000,0.9338888888888889,0.45,0.906,0.0
1. Premier League,Premier Manager Forår 2023,Aleksandar Mitrovic,Fulham,A,6475000,0.9016666666666667,0.4,0.718,0.0
1. Premier League,Premier Manager Forår 2023,Bobby De Cordova-Reid,Fulham,A,3915000,0.9016666666666667,0.45,0.906,0.0
1. Premier League,Premier Manager Forår 2023,Willian,Fulham,M,3678000,0.8694444444444445,0.45,0.834,0.0
1. Premier League,Premier Manager Forår 2023,Sasa Lukic,Fulham,M,3544000,0.643888888888889,0.3,0.5539999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Marek Rodak,Fulham,G,3450000,0.0,0.0,0.024,0.0
1. Premier League,Premier Manager Forår 2023,Tosin Adarabioyo,Fulham,F,3102000,0.0,0.2,0.4479999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Cedric Soares,Fulham,F,2492000,0.0,0.0,0.1059999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Layvin Kurzawa,Fulham,F,2436000,0.0,0.1,0.176,0.0
1. Premier League,Premier Manager Forår 2023,Shane Duffy,Fulham,F,1950000,0.0,0.0,0.048,0.0
1. Premier League,Premier Manager Forår 2023,Terence Kongolo,Fulham,F,1950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Stefan Parkes,Fulham,F,1950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Harry Wilson,Fulham,M,4183000,0.0,0.1,0.74,0.0
1. Premier League,Premier Manager Forår 2023,Neeskens Kebano,Fulham,M,3450000,0.0,0.0,0.144,0.0
1. Premier League,Premier Manager Forår 2023,Joao Palhinha,Fulham,M,3380000,0.0,0.45,0.906,0.0
1. Premier League,Premier Manager Forår 2023,Tom Cairney,Fulham,M,2629000,0.0,0.0,0.754,0.0
1. Premier League,Premier Manager Forår 2023,Daniel Owen James,Fulham,M,2570000,0.0,0.0,0.472,0.0
1. Premier League,Premier Manager Forår 2023,Luke Harris,Fulham,M,1997000,0.0,0.0,0.1059999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Tyrese Francois,Fulham,M,1980000,0.0,0.0,0.012,0.0
1. Premier League,Premier Manager Forår 2023,Kristian Sekularac,Fulham,M,1950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Manor Solomon,Fulham,A,4552000,0.0,0.0,0.422,0.0
1. Premier League,Premier Manager Forår 2023,Carlos Vinicius,Fulham,A,3895000,0.0,0.1,0.6819999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Terry Ablade,Fulham,A,1950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Martial Godo,Fulham,A,1950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Illan Meslier,Leeds United,G,3811000,0.9713,0.45,0.9175,0.0
1. Premier League,Premier Manager Forår 2023,Robin Koch,Leeds United,F,2107000,0.9354999999999999,0.45,0.835,0.0
1. Premier League,Premier Manager Forår 2023,Tyler Adams,Leeds United,M,2973000,0.9354999999999999,0.45,0.8225,0.0
1. Premier League,Premier Manager Forår 2023,Degnand Wilfried Gnonto,Leeds United,A,2696000,0.9354999999999999,0.45,0.78,0.0
1. Premier League,Premier Manager Forår 2023,Weston McKennie,Leeds United,M,2440000,0.9064999999999999,0.4,0.7975,0.0
1. Premier League,Premier Manager Forår 2023,Luke Ayling,Leeds United,F,2660000,0.8774999999999998,0.45,0.83,0.0
1. Premier League,Premier Manager Forår 2023,Crysencio Summerville,Leeds United,A,2571000,0.8589999999999999,0.3,0.6199999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Marc Roca,Leeds United,M,2465000,0.7824999999999999,0.4,0.6699999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Junior Firpo,Leeds United,F,2177000,0.6744999999999999,0.2,0.4375,0.0
1. Premier League,Premier Manager Forår 2023,Georginio Rutter,Leeds United,A,3991000,0.5795,0.0,0.5175,0.0
1. Premier League,Premier Manager Forår 2023,Liam Cooper,Leeds United,F,2971000,0.475,0.4,0.5125,0.0
1. Premier League,Premier Manager Forår 2023,Maximilian Wöber,Leeds United,F,2599000,0.356,0.4,0.4949999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Patrick Bamford,Leeds United,A,4210000,0.298,0.4,0.6199999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Pascal Struijk,Leeds United,F,2720000,0.145,0.4,0.74,0.0
1. Premier League,Premier Manager Forår 2023,Rasmus Nissen Kristensen,Leeds United,F,2919000,0.1045,0.1,0.3974999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Brendan Aaronson,Leeds United,M,3965000,0.095,0.4,0.835,0.0
1. Premier League,Premier Manager Forår 2023,Jack Harrison,Leeds United,M,4183000,0.0475,0.4,0.8225,0.0
1. Premier League,Premier Manager Forår 2023,Kristoffer Klaesson,Leeds United,G,2950000,0.0,0.0,0.0,0.0
1. Premier League,Premier Manager Forår 2023,Joel Robles,Leeds United,G,2450000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Stuart Dallas,Leeds United,F,2450000,0.0,0.0,0.0,0.0
1. Premier League,Premier Manager Forår 2023,Diogo Monteiro,Leeds United,F,1990000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Jeremiah Chilokoa-Mullen,Leeds United,F,1985000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Jamie Shackleton,Leeds United,M,1950000,0.0,0.0,0.0,0.0
1. Premier League,Premier Manager Forår 2023,Archie Gray,Leeds United,M,1950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Darko Gyabi,Leeds United,M,1937000,0.0,0.0,0.0824999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Adam Forshaw,Leeds United,M,1930000,0.0,0.2,0.2024999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Rodrigo Moreno,Leeds United,A,4609000,0.0,0.4,0.575,0.0
1. Premier League,Premier Manager Forår 2023,Luis Sinisterra,Leeds United,A,3003000,0.0,0.2,0.36,0.0
1. Premier League,Premier Manager Forår 2023,Sam Greenwood,Leeds United,A,2502000,0.0,0.1,0.735,0.0
1. Premier League,Premier Manager Forår 2023,Mateo Joseph Fernandez,Leeds United,A,1967000,0.0,0.0,0.0949999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Sonny Perkins,Leeds United,A,1950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Danny Ward,Leicester City,G,4607000,0.9713,0.45,0.9097222222222222,0.0
1. Premier League,Premier Manager Forår 2023,Timothy Castagne,Leicester City,F,3452000,0.9354999999999999,0.45,0.8972222222222221,0.0
1. Premier League,Premier Manager Forår 2023,Harry Souttar,Leicester City,F,3037000,0.9354999999999999,0.3333333333333333,0.3333333333333333,0.0
1. Premier League,Premier Manager Forår 2023,Wout Faes,Leicester City,F,2792000,0.9354999999999999,0.45,0.8722222222222222,0.0
1. Premier League,Premier Manager Forår 2023,Victor Kristiansen,Leicester City,F,2567000,0.9354999999999999,0.3333333333333333,0.3333333333333333,0.0
1. Premier League,Premier Manager Forår 2023,Harvey Barnes,Leicester City,M,6392000,0.9354999999999999,0.45,0.8847222222222222,0.0
1. Premier League,Premier Manager Forår 2023,Kiernan Dewsbury-Hall,Leicester City,M,3168000,0.9064999999999999,0.4,0.7291666666666665,0.0
1. Premier League,Premier Manager Forår 2023,Tete,Leicester City,A,4717000,0.9064999999999999,0.4,0.7944444444444444,0.0
1. Premier League,Premier Manager Forår 2023,Kelechi Iheanacho,Leicester City,A,4437000,0.9064999999999999,0.3333333333333333,0.7569444444444444,0.0
1. Premier League,Premier Manager Forår 2023,James Maddison,Leicester City,M,6947000,0.8589999999999999,0.3333333333333333,0.5236111111111111,0.0
1. Premier League,Premier Manager Forår 2023,Wilfred Ndidi,Leicester City,M,2419000,0.627,0.3333333333333333,0.5763888888888888,0.0
1. Premier League,Premier Manager Forår 2023,Nampalys Mendy,Leicester City,M,2679000,0.22149999999999997,0.4,0.6166666666666666,0.0
1. Premier League,Premier Manager Forår 2023,Dennis Praet,Leicester City,M,2654000,0.0475,0.2222222222222222,0.6291666666666665,0.0
1. Premier League,Premier Manager Forår 2023,Daniel Iversen,Leicester City,G,3955000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Alex Smithies,Leicester City,G,3455000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,James Justin,Leicester City,F,2955000,0.0,0.0,0.175,0.0
1. Premier League,Premier Manager Forår 2023,Caglar Soyuncu,Leicester City,F,2482000,0.0,0.0,0.1027777777777777,0.0
1. Premier League,Premier Manager Forår 2023,Luke Thomas,Leicester City,F,2455000,0.0,0.4,0.5916666666666666,0.0
1. Premier League,Premier Manager Forår 2023,Jonny Evans,Leicester City,F,2455000,0.0,0.0,0.1124999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Daniel Amartey,Leicester City,F,2370000,0.0,0.4,0.6013888888888889,0.0
1. Premier League,Premier Manager Forår 2023,Ricardo Pereira,Leicester City,F,1979000,0.0,0.0,0.0902777777777777,0.0
1. Premier League,Premier Manager Forår 2023,Jannik Vestergaard,Leicester City,F,1955000,0.0,0.0,0.0,0.0
1. Premier League,Premier Manager Forår 2023,Ryan Bertrand,Leicester City,F,1955000,0.0,0.0,0.0,0.0
1. Premier League,Premier Manager Forår 2023,Joe Wormleighton,Leicester City,F,1955000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Youri Tielemans,Leicester City,M,4913000,0.0,0.4,0.8194444444444444,0.0
1. Premier League,Premier Manager Forår 2023,Boubakary Soumare,Leicester City,M,2352000,0.0,0.3333333333333333,0.4986111111111111,0.0
1. Premier League,Premier Manager Forår 2023,Wanya Marcal-Madivadua,Leicester City,M,1980000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Sammy Braybrooke,Leicester City,M,1955000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Lewis Brunt,Leicester City,M,1944000,0.0,0.0,0.0902777777777777,0.0
1. Premier League,Premier Manager Forår 2023,Jamie Vardy,Leicester City,A,6020000,0.0,0.3333333333333333,0.9097222222222222,0.0
1. Premier League,Premier Manager Forår 2023,Patson Daka,Leicester City,A,4981000,0.0,0.2222222222222222,0.4458333333333333,0.0
1. Premier League,Premier Manager Forår 2023,Alisson Becker,Liverpool,G,6727000,0.9703333333333333,0.45,0.9175,1.0
1. Premier League,Premier Manager Forår 2023,Trent Alexander-Arnold,Liverpool,F,6012000,0.9338888888888889,0.45,0.9175,1.0
1. Premier League,Premier Manager Forår 2023,Virgil van Dijk,Liverpool,F,5760000,0.9338888888888889,0.4,0.5875,1.0
1. Premier League,Premier Manager Forår 2023,Andy Robertson,Liverpool,F,5401000,0.9338888888888889,0.4,0.8099999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Mohamed Salah,Liverpool,A,10307000,0.9338888888888889,0.45,0.9175,1.0
1. Premier League,Premier Manager Forår 2023,Jordan Henderson,Liverpool,M,4713000,0.8694444444444445,0.4,0.8099999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Stefan Bajcetic,Liverpool,F,3027000,0.8588888888888889,0.4,0.59,1.0
1. Premier League,Premier Manager Forår 2023,Fabinho,Liverpool,M,5148000,0.8588888888888889,0.4,0.7525,1.0
1. Premier League,Premier Manager Forår 2023,Darwin Nunez,Liverpool,A,7527000,0.8383333333333334,0.4,0.7849999999999999,1.0
1. Premier League,Premier Manager Forår 2023,Ibrahima Konate,Liverpool,F,2515000,0.7533333333333333,0.4,0.4,1.0
1. Premier League,Premier Manager Forår 2023,Cody Gakpo,Liverpool,A,6381000,0.643888888888889,0.4,0.4949999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Diogo Jota,Liverpool,A,6678000,0.25666666666666665,0.1,0.2975,1.0
1. Premier League,Premier Manager Forår 2023,Joël Matip,Liverpool,F,4590000,0.11611111111111111,0.4,0.5449999999999999,0.0
1. Premier League,Premier Manager Forår 2023,James Milner,Liverpool,M,3082000,0.010555555555555556,0.1,0.5625,0.0
1. Premier League,Premier Manager Forår 2023,Naby Keita,Liverpool,M,3074000,0.010555555555555556,0.2,0.5774999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Adrian del Castillo,Liverpool,G,4950000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Caoimhin Kelleher,Liverpool,G,4950000,0.0,0.0,0.0,0.0
1. Premier League,Premier Manager Forår 2023,Harvey Davies,Liverpool,G,4450000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Joe Gomez,Liverpool,F,3277000,0.0,0.4,0.7274999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Konstantinos Tsimikas,Liverpool,F,3152000,0.0,0.2,0.4549999999999999,1.0
1. Premier League,Premier Manager Forår 2023,Ben Doak,Liverpool,F,2486000,0.0,0.0,0.1649999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Rhys Williams,Liverpool,F,2475000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Nathaniel Phillips,Liverpool,F,2450000,0.0,0.0,0.0249999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Calvin Ramsay,Liverpool,F,2450000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Thiago Alcantara,Liverpool,M,4484000,0.0,0.4,0.595,0.0
1. Premier League,Premier Manager Forår 2023,Harvey Elliott,Liverpool,M,4208000,0.0,0.4,0.9175,1.0
1. Premier League,Premier Manager Forår 2023,Alex Oxlade-Chamberlain,Liverpool,M,3197000,0.0,0.4,0.4499999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Arthur Melo,Liverpool,M,2450000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Curtis Jones,Liverpool,M,2436000,0.0,0.0,0.2149999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Roberto Firmino,Liverpool,A,6588000,0.0,0.0,0.4099999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Luis Diaz,Liverpool,A,6450000,0.0,0.0,0.0999999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Fabio Carvalho,Liverpool,A,4450000,0.0,0.0,0.1374999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Bobby Clark,Liverpool,A,2450000,0.0,0.0,0.0124999999999999,0.0
1. Premier League,Premier Manager Forår 2023,Ederson Moraes,Manchester City,G,6584000,0.9713,0.5,0.9243636363636364,0.0
1. Premier League,Premier Manager Forår 2023,Rodri Hernandez,Manchester City,M,5782000,0.9354999999999999,0.5,0.9123636363636364,0.0
1. Premier League,Premier Manager Forår 2023,Erling Håland,Manchester City,A,13855000,0.9354999999999999,0.5,0.9123636363636364,0.0
1. Premier League,Premier Manager Forår 2023,Ruben Dias,Manchester City,F,5196000,0.9064999999999999,0.2727272727272727,0.4465454545454545,0.0
1. Premier League,Premier Manager Forår 2023,Ilkay Gündogan,Manchester City,M,6727000,0.9064999999999999,0.4,0.8247272727272728,0.0
1. Premier League,Premier Manager Forår 2023,Nathan Ake,Manchester City,F,4468000,0.8589999999999999,0.4,0.8523636363636363,0.0
1. Premier League,Premier Manager Forår 2023,Kevin De Bruyne,Manchester City,M,8652000,0.8589999999999999,0.4,0.8487272727272728,0.0
1. Premier League,Premier Manager Forår 2023,Phil Foden,Manchester City,M,8457000,0.8299999999999998,0.2727272727272727,0.6974545454545453,0.0
1. Premier League,Premier Manager Forår 2023,Bernardo Silva,Manchester City,M,6842000,0.8019999999999999,0.4,0.8487272727272728,0.0
1. Premier League,Premier Manager Forår 2023,Kyle Walker,Manchester City,F,4175000,0.6744999999999999,0.4,0.6134545454545454,0.0
1. Premier League,Premier Manager Forår 2023,Jack Grealish,Manchester City,M,5990000,0.6744999999999999,0.4,0.8523636363636363,0.0
1. Premier League,Premier Manager Forår 2023,Manuel Akanji,Manchester City,F,4423000,0.40249999999999997,0.4,0.7767272727272727,0.0
1. Premier League,Premier Manager Forår 2023,Riyad Mahrez,Manchester City,A,6145000,0.2505,0.4,0.7887272727272727,0.0
1. Premier League,Premier Manager Forår 2023,Stefan Ortega Moreno,Manchester City,G,4945000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Scott Carson,Manchester City,G,4445000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,John Stones,Manchester City,F,4318000,0.0,0.4,0.4861818181818181,0.0
1. Premier League,Premier Manager Forår 2023,Aymeric Laporte,Manchester City,F,3660000,0.0,0.2727272727272727,0.2749090909090909,0.0
1. Premier League,Premier Manager Forår 2023,Sergio Gomez Martin,Manchester City,F,3484000,0.0,0.0,0.06,0.0
1. Premier League,Premier Manager Forår 2023,Rico Lewis,Manchester City,F,2754000,0.0,0.4,0.4898181818181817,0.0
1. Premier League,Premier Manager Forår 2023,Kalvin Phillips,Manchester City,M,3595000,0.0,0.0,0.2389090909090909,0.0
1. Premier League,Premier Manager Forår 2023,Cole Palmer,Manchester City,M,3009000,0.0,0.0,0.2352727272727272,0.0
1. Premier League,Premier Manager Forår 2023,Maximo Perrone,Manchester City,M,2514000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Ben Knight,Manchester City,M,2445000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Claudio Gomes,Manchester City,M,2445000,0.0,,,0.0
1. Premier League,Premier Manager Forår 2023,Julian Alvarez,Manchester City,A,5954000,0.0,0.1818181818181818,0.5978181818181818,0.0
